"Name","Team","GS","G","IP","W","L","QS","SV","HLD","H","ER","HR","SO","BB","WHIP","K/9","BB/9","ERA","FIP","-1","WAR","RA9-WAR","-1","ADP","playerid"
"Luke Weaver","","13","41","99.0","5","6","5","0","0","98","47","14","90","31","1.30","8.15","2.80","4.28","4.22","","0.7","0.6","","999.0","16918"
"Michael Pineda","","21","21","112.0","6","8","7","0","0","126","61","19","77","26","1.35","6.13","2.07","4.86","4.74","","0.7","0.3","","999.0","5372"
"Evan Phillips","LAD","0","66","66.0","4","3","0","11","10","57","26","8","78","24","1.22","10.59","3.29","3.55","3.48","","0.7","0.6","","999.0","17734"
"Gavin Stone","LAD","6","28","59.0","4","3","3","0","1","55","25","7","60","20","1.27","9.13","2.99","3.82","3.74","","0.7","0.6","","999.0","sa3014810"
"Taylor Rogers","","0","63","63.0","3","3","0","0","0","54","23","6","72","18","1.16","10.22","2.63","3.27","3.22","","0.7","0.7","","999.0","13449"
"Luis García","SDP","0","62","62.0","3","3","0","0","15","53","23","6","66","21","1.19","9.62","3.05","3.34","3.39","","0.7","0.6","","999.0","6984"
"Chris Martin","BOS","0","60","60.0","3","3","0","1","12","56","24","7","63","13","1.15","9.40","1.92","3.53","3.21","","0.7","0.5","","999.0","11847"
"Kyle Hendricks","CHC","23","23","128.0","7","9","9","0","0","142","68","20","89","33","1.37","6.29","2.30","4.80","4.70","","0.7","0.6","","999.0","12049"
"Zach Plesac","CLE","24","24","137.0","8","9","10","0","0","147","70","22","103","38","1.34","6.73","2.48","4.60","4.64","","0.7","0.7","","999.0","19979"
"Caleb Thielbar","MIN","0","64","64.0","3","3","0","1","12","53","24","8","76","22","1.17","10.67","3.08","3.44","3.40","","0.7","0.6","","999.0","10078"
"Raisel Iglesias","ATL","0","66","66.0","4","3","0","30","2","57","25","8","78","18","1.13","10.57","2.45","3.44","3.29","","0.7","0.7","","999.0","17130"
"Austin Gomber","COL","15","41","105.0","5","7","4","0","1","120","60","17","87","34","1.46","7.45","2.91","5.13","4.65","","0.6","0.6","","999.0","16561"
"Jordan Romano","TOR","0","66","66.0","4","3","0","32","1","54","25","7","78","24","1.19","10.66","3.27","3.41","3.37","","0.6","0.6","","999.0","16122"
"Cody Morris","CLE","3","55","70.0","4","3","2","0","4","58","27","8","81","25","1.20","10.47","3.28","3.48","3.48","","0.6","0.8","","999.0","25388"
"Zach Davies","","28","28","145.0","8","10","9","0","0","156","78","22","112","54","1.45","6.94","3.35","4.83","4.79","","0.6","0.4","","999.0","13183"
"Andrew Painter","PHI","11","11","65.0","4","4","5","0","0","63","31","10","60","21","1.29","8.30","2.88","4.38","4.38","","0.6","0.6","","999.0","sa3017880"
"Ryan Yarbrough","KCR","21","37","131.0","7","9","8","0","1","144","70","19","82","38","1.38","5.63","2.58","4.78","4.80","","0.6","0.6","","999.0","16502"
"Michael King","NYY","0","58","58.0","3","3","0","3","9","49","21","6","67","19","1.17","10.33","2.95","3.26","3.29","","0.6","0.5","","999.0","19853"
"Hayden Wesneski","CHC","15","15","84.0","4","6","6","0","0","86","42","12","66","28","1.36","7.08","3.00","4.56","4.56","","0.6","0.6","","999.0","27581"
"David Bednar","PIT","0","66","66.0","3","3","0","31","2","56","26","7","77","23","1.20","10.54","3.16","3.53","3.37","","0.6","0.6","","999.0","19569"
"Bryan Abreu","HOU","0","64","64.0","4","3","0","1","16","51","24","6","79","29","1.24","11.07","4.06","3.33","3.37","","0.6","0.6","","999.0","16609"
"DL Hall","BAL","3","37","52.0","3","2","2","0","1","41","18","5","67","23","1.21","11.52","3.88","3.18","3.26","","0.6","0.7","","999.0","22207"
"Bryce Elder","ATL","10","22","67.0","4","4","4","0","1","70","32","7","56","24","1.39","7.48","3.19","4.24","4.08","","0.6","0.5","","999.0","27779"
"Clay Holmes","NYY","0","64","64.0","4","3","0","25","5","56","22","5","69","24","1.25","9.65","3.36","3.14","3.24","","0.6","0.6","","999.0","13649"
"Joe Kelly","CHW","0","60","60.0","3","3","0","0","12","50","22","5","70","26","1.27","10.54","3.92","3.25","3.35","","0.6","0.6","","999.0","9761"
"Domingo Germán","NYY","10","42","85.0","5","5","4","0","1","85","40","14","75","21","1.25","7.97","2.26","4.25","4.28","","0.6","0.3","","999.0","17149"
"Seranthony Domínguez","PHI","0","67","67.0","4","3","0","19","6","57","26","7","77","29","1.28","10.29","3.88","3.55","3.59","","0.6","0.6","","999.0","19249"
"Daniel Bard","COL","0","66","66.0","3","3","0","29","1","62","31","8","74","28","1.37","10.03","3.79","4.19","3.84","","0.6","0.6","","999.0","7115"
"Joe Jiménez","ATL","0","63","63.0","3","3","0","2","12","52","25","8","78","23","1.19","11.08","3.24","3.64","3.46","","0.6","0.6","","999.0","15761"
"Matt Bush","MIL","0","63","63.0","3","3","0","2","12","52","25","8","77","23","1.19","10.93","3.22","3.53","3.46","","0.6","0.6","","999.0","1246"
"Camilo Doval","SFG","0","64","64.0","3","3","0","34","1","53","24","5","75","29","1.28","10.54","4.03","3.31","3.28","","0.6","0.7","","999.0","21992"
"Scott Barlow","KCR","0","72","72.0","4","3","0","29","3","65","30","8","74","26","1.27","9.19","3.31","3.72","3.66","","0.6","0.6","","999.0","14993"
"Brusdar Graterol","LAD","0","62","62.0","3","3","0","5","11","58","24","6","62","19","1.24","9.03","2.81","3.46","3.41","","0.6","0.6","","999.0","20367"
"Hunter Harvey","WSN","0","62","62.0","3","3","0","4","13","54","25","7","68","22","1.23","9.82","3.24","3.69","3.62","","0.6","0.6","","999.0","15507"
"Ryan Feltner","COL","19","19","105.0","5","8","5","0","0","119","65","19","89","40","1.50","7.58","3.39","5.52","5.00","","0.5","0.5","","999.0","21446"
"Sam Hentges","CLE","0","62","62.0","3","3","0","0","13","53","23","6","70","23","1.21","10.11","3.28","3.27","3.31","","0.5","0.6","","999.0","18548"
"Collin McHugh","ATL","0","66","66.0","4","3","0","1","16","61","27","8","70","18","1.20","9.58","2.48","3.64","3.47","","0.5","0.5","","999.0","7531"
"Vince Velasquez","PIT","21","37","126.0","7","9","7","0","1","126","67","20","111","50","1.40","7.92","3.55","4.78","4.75","","0.5","0.5","","999.0","11189"
"Paul Sewald","SEA","0","67","67.0","3","3","0","20","7","55","26","9","79","22","1.14","10.63","2.93","3.53","3.60","","0.5","0.4","","999.0","13892"
"Reynaldo López","CHW","0","64","64.0","3","3","0","0","13","58","26","9","67","17","1.17","9.42","2.36","3.66","3.65","","0.5","0.4","","999.0","16400"
"Alex Vesia","LAD","0","63","63.0","3","3","0","4","14","49","25","8","83","28","1.23","11.84","4.04","3.53","3.59","","0.5","0.5","","999.0","25007"
"Giovanny Gallegos","STL","0","66","66.0","4","3","0","3","12","56","26","9","74","21","1.17","10.04","2.85","3.58","3.62","","0.5","0.5","","999.0","14986"
"Marco Gonzales","SEA","29","29","167.0","9","11","12","0","0","181","86","27","111","45","1.35","5.98","2.44","4.61","4.78","","0.5","0.3","","999.0","15467"
"Matthew Liberatore","STL","11","19","70.0","4","4","5","0","1","69","33","9","56","25","1.34","7.20","3.24","4.21","4.46","","0.5","0.6","","999.0","22294"
"Madison Bumgarner","ARI","28","28","155.0","8","11","10","0","0","168","85","25","116","46","1.38","6.74","2.66","4.93","4.78","","0.5","0.7","","999.0","5524"
"Joe Ross","","11","11","64.0","4","4","5","0","0","65","32","9","55","21","1.34","7.66","2.93","4.45","4.39","","0.5","0.5","","999.0","12972"
"Jordan Hicks","STL","0","62","62.0","3","3","0","2","11","50","22","5","71","29","1.29","10.25","4.28","3.22","3.39","","0.5","0.7","","999.0","19618"
"Garrett Cleavinger","TBR","0","62","62.0","3","3","0","1","13","48","22","6","80","27","1.21","11.60","3.97","3.20","3.30","","0.5","0.6","","999.0","17897"
"Jalen Beeks","TBR","0","63","63.0","3","3","0","5","14","53","23","6","71","23","1.20","10.18","3.25","3.24","3.34","","0.5","0.5","","999.0","17192"
"Anthony DeSclafani","SFG","15","57","121.0","6","7","6","0","1","125","58","17","99","33","1.31","7.38","2.45","4.33","4.16","","0.5","0.6","","999.0","13050"
"Brock Burke","TEX","0","69","69.0","4","3","0","4","15","60","27","8","76","24","1.22","9.88","3.13","3.51","3.59","","0.5","0.5","","999.0","17968"
"James Karinchak","CLE","0","66","66.0","3","3","0","2","13","51","27","8","85","33","1.27","11.58","4.45","3.61","3.65","","0.5","0.4","","999.0","20151"
"Kutter Crawford","BOS","10","36","80.0","4","5","4","0","1","79","40","12","76","25","1.30","8.54","2.79","4.47","4.24","","0.5","0.5","","999.0","20531"
"José Ureña","COL","23","23","123.0","6","9","6","0","0","149","77","19","83","49","1.61","6.10","3.55","5.60","5.04","","0.5","0.5","","999.0","11589"
"Tanner Scott","MIA","0","63","63.0","3","3","0","9","9","49","23","5","79","33","1.31","11.26","4.78","3.23","3.41","","0.5","0.7","","999.0","17586"
"Elieser Hernandez","NYM","6","56","85.0","5","5","2","0","4","78","38","14","89","23","1.18","9.49","2.44","4.07","4.09","","0.5","0.3","","999.0","16933"
"Tejay Antone","CIN","0","58","58.0","3","3","0","4","9","51","25","7","68","23","1.27","10.53","3.61","3.83","3.73","","0.5","0.5","","999.0","16233"
"Kyle Finnegan","WSN","0","66","66.0","3","3","0","23","5","59","27","7","69","26","1.28","9.45","3.52","3.72","3.74","","0.5","0.5","","999.0","15009"
"Chris Archer","","23","23","114.0","7","8","7","0","0","116","60","17","98","47","1.43","7.77","3.68","4.73","4.66","","0.5","0.5","","999.0","6345"
"Jason Adam","TBR","0","68","68.0","4","3","0","9","11","55","26","8","79","25","1.17","10.44","3.25","3.49","3.53","","0.5","0.5","","999.0","11861"
"Matt Brash","SEA","0","63","63.0","3","3","0","2","12","50","22","6","77","29","1.25","10.95","4.14","3.17","3.36","","0.5","0.6","","999.0","25756"
"Adrian Houser","MIL","13","61","117.0","6","7","5","0","1","122","58","14","88","47","1.44","6.77","3.62","4.46","4.48","","0.5","0.4","","999.0","12718"
"Jakob Junis","SFG","3","63","77.0","4","4","1","0","11","76","34","9","72","19","1.22","8.35","2.16","3.89","3.69","","0.5","0.5","","999.0","13619"
"Nate Pearson","TOR","6","50","80.0","5","4","3","0","1","70","36","11","88","35","1.30","9.84","3.89","4.02","4.08","","0.5","0.4","","999.0","20160"
"Connor Overton","CIN","11","51","104.0","5","7","4","0","1","113","57","18","81","32","1.40","7.00","2.81","4.93","4.82","","0.5","0.3","","999.0","18376"
"Garrett Crochet","CHW","0","46","46.0","2","2","0","0","1","37","17","5","57","19","1.21","11.19","3.67","3.31","3.39","","0.5","0.5","","999.0","27463"
"Dinelson Lamet","COL","0","60","60.0","3","3","0","1","11","57","29","8","68","22","1.31","10.21","3.24","4.31","3.88","","0.5","0.4","","999.0","17186"
"Aroldis Chapman","","0","53","53.0","3","2","0","0","0","40","20","5","69","28","1.27","11.79","4.70","3.32","3.48","","0.5","0.6","","999.0","10233"
"Robert Suarez","SDP","0","65","65.0","4","3","0","2","12","55","25","7","72","25","1.22","10.00","3.40","3.48","3.56","","0.5","0.6","","999.0","30115"
"John Schreiber","BOS","0","68","68.0","3","3","0","3","15","64","28","7","69","23","1.28","9.07","3.00","3.72","3.55","","0.5","0.5","","999.0","20020"
"Dylan Bundy","","28","28","145.0","8","11","8","0","0","160","82","26","104","40","1.38","6.44","2.47","5.08","4.95","","0.5","0.1","","999.0","12917"
"Jonathan Loáisiga","NYY","0","66","66.0","3","3","0","3","13","61","26","6","64","22","1.26","8.71","3.03","3.49","3.58","","0.5","0.4","","999.0","19753"
"Mitch White","TOR","8","42","77.0","4","4","3","0","1","77","37","10","65","25","1.33","7.59","2.94","4.31","4.28","","0.5","0.2","","999.0","19225"
"Craig Kimbrel","","0","61","61.0","3","3","0","0","0","50","25","7","73","26","1.26","10.78","3.87","3.74","3.72","","0.5","0.4","","999.0","6655"
"Dylan Lee","ATL","0","58","58.0","3","3","0","0","11","52","23","8","62","17","1.19","9.58","2.58","3.65","3.64","","0.5","0.5","","999.0","19996"
"Erik Swanson","TOR","0","65","65.0","3","3","0","2","13","58","28","9","68","18","1.17","9.39","2.48","3.82","3.84","","0.4","0.2","","999.0","16587"
"Chase Silseth","LAA","8","8","44.0","3","3","3","0","0","43","21","6","42","16","1.33","8.54","3.21","4.27","4.22","","0.4","0.4","","999.0","30074"
"Ian Anderson","ATL","10","10","53.0","3","3","4","0","0","53","26","6","48","22","1.42","8.11","3.72","4.34","4.20","","0.4","0.5","","999.0","19951"
"Trevor Stephan","CLE","0","64","64.0","3","3","0","1","15","54","25","7","73","23","1.20","10.34","3.24","3.56","3.51","","0.4","0.5","","999.0","19932"
"Joey Lucchesi","NYM","10","20","64.0","4","4","4","0","1","63","30","9","57","20","1.31","8.04","2.89","4.19","4.23","","0.4","0.4","","999.0","19320"
"Rafael Montero","HOU","0","65","65.0","3","3","0","3","13","59","26","7","67","22","1.25","9.22","3.09","3.66","3.63","","0.4","0.4","","999.0","12760"
"Adrián Martínez","OAK","8","36","72.0","4","5","3","0","1","71","33","9","61","23","1.30","7.57","2.88","4.05","4.09","","0.4","0.3","","999.0","21023"
"Sixto Sánchez","MIA","3","17","32.0","2","2","2","0","1","29","13","3","34","11","1.22","9.42","2.95","3.56","3.49","","0.4","0.4","","999.0","19680"
"Luis Cessa","CIN","16","52","124.0","6","9","5","0","1","136","69","19","97","46","1.47","7.03","3.35","4.99","4.81","","0.4","0.3","","999.0","13345"
"Daniel Hudson","LAD","0","62","62.0","3","3","0","19","8","53","26","8","73","21","1.19","10.61","3.00","3.74","3.65","","0.4","0.3","","999.0","7146"
"Chad Kuhl","","23","23","122.0","7","9","8","0","0","125","66","19","103","50","1.44","7.59","3.74","4.91","4.87","","0.4","0.3","","999.0","14975"
"Jovani Moran","MIN","0","56","56.0","3","3","0","0","9","45","21","5","67","27","1.29","10.75","4.28","3.33","3.42","","0.4","0.5","","999.0","20422"
"Adam Ottavino","","0","64","64.0","3","3","0","0","0","57","27","7","69","25","1.28","9.74","3.55","3.83","3.66","","0.4","0.4","","999.0","1247"
"Jorge López","MIN","0","70","70.0","4","3","0","20","6","65","28","7","72","23","1.26","9.24","3.01","3.59","3.51","","0.4","0.3","","999.0","14527"
"Cole Hamels","","13","13","74.0","4","5","5","0","0","78","38","10","55","26","1.42","6.77","3.20","4.67","4.64","","0.4","0.4","","999.0","4972"
"Mark Leiter Jr.","CHC","0","58","58.0","3","3","0","0","9","53","24","7","60","17","1.21","9.33","2.69","3.67","3.61","","0.4","0.4","","999.0","15551"
"Andrew Chafin","","0","64","64.0","3","3","0","0","0","59","26","7","65","23","1.27","9.13","3.17","3.65","3.66","","0.4","0.5","","999.0","12988"
"Davis Martin","CHW","8","30","67.0","3","4","3","0","1","68","33","10","58","22","1.34","7.76","2.95","4.50","4.54","","0.4","0.1","","999.0","21448"
"Kyle Harrison","SFG","8","8","46.0","3","3","4","0","0","43","21","5","46","21","1.38","8.90","4.10","4.15","4.20","","0.4","0.5","","999.0","sa3014513"
"Erick Fedde","","16","36","105.0","6","7","5","0","0","112","55","15","79","38","1.43","6.77","3.24","4.75","4.66","","0.4","0.3","","999.0","17425"
"A.J. Puk","OAK","0","66","66.0","3","3","0","8","10","56","25","7","71","25","1.22","9.73","3.35","3.42","3.54","","0.4","0.5","","999.0","19343"
"Clarke Schmidt","NYY","3","47","62.0","3","3","1","0","1","57","26","7","64","22","1.27","9.25","3.22","3.75","3.81","","0.4","0.4","","999.0","19899"
"Angel Zerpa","KCR","6","34","65.0","3","4","3","0","1","65","29","7","51","23","1.37","7.05","3.24","4.10","4.18","","0.4","0.6","","999.0","22717"
"Dallas Keuchel","","15","15","78.0","4","5","5","0","0","87","39","9","49","29","1.49","5.69","3.39","4.52","4.58","","0.4","0.4","","999.0","9434"
"John Means","BAL","5","15","37.0","2","2","2","0","1","36","16","6","34","8","1.17","8.22","1.83","3.90","3.99","","0.4","0.4","","999.0","16269"
"Andrew Bellatti","PHI","0","62","62.0","3","3","0","1","12","52","26","8","74","25","1.24","10.72","3.66","3.79","3.83","","0.4","0.4","","999.0","10657"
"Connor Brogdon","PHI","0","64","64.0","3","3","0","1","14","58","28","9","65","22","1.25","9.08","3.09","3.95","3.99","","0.4","0.3","","999.0","21205"
"Ryan Pepiot","LAD","10","20","64.0","4","4","4","0","1","59","32","10","66","29","1.37","9.39","4.04","4.54","4.55","","0.4","0.3","","999.0","26221"
"José Quijada","LAA","0","56","56.0","3","3","0","0","10","46","23","7","67","27","1.30","10.82","4.30","3.76","3.94","","0.4","0.3","","999.0","19200"
"Joe Mantiply","ARI","0","63","63.0","3","3","0","4","11","61","25","6","58","19","1.26","8.32","2.67","3.59","3.56","","0.4","0.5","","999.0","14857"
"Keegan Thompson","CHC","8","54","88.0","5","5","3","0","4","85","43","12","84","34","1.35","8.59","3.50","4.34","4.28","","0.4","0.3","","999.0","19795"
"Jay Groome","SDP","18","18","102.0","6","6","8","0","0","101","51","15","78","43","1.42","6.96","3.83","4.56","4.87","","0.4","0.6","","999.0","sa917925"
"Kendall Graveman","CHW","0","70","70.0","4","3","0","2","14","65","29","8","71","26","1.30","9.17","3.38","3.70","3.74","","0.4","0.4","","999.0","15514"
"Kirby Yates","ATL","0","56","56.0","3","3","0","0","10","51","24","7","61","20","1.26","9.83","3.16","3.82","3.66","","0.4","0.3","","999.0","9073"
"Tim Mayza","TOR","0","57","57.0","3","3","0","0","10","53","22","6","56","19","1.26","8.81","3.02","3.50","3.60","","0.4","0.4","","999.0","15042"
"Héctor Neris","HOU","0","66","66.0","3","3","0","2","13","57","27","8","74","24","1.22","10.13","3.28","3.72","3.72","","0.4","0.4","","999.0","11804"
"Diego Castillo","SEA","0","63","63.0","3","3","0","3","14","55","25","7","67","23","1.24","9.51","3.33","3.52","3.64","","0.4","0.3","","999.0","17496"
"Eury Pérez","MIA","8","8","46.0","2","3","4","0","0","45","22","6","41","17","1.33","8.05","3.22","4.34","4.35","","0.4","0.4","","999.0","sa3014807"
"Alex Lange","DET","0","64","64.0","3","3","0","11","9","55","26","6","70","29","1.31","9.90","4.06","3.62","3.60","","0.4","0.4","","999.0","19883"
