"Name","Team","GS","G","IP","W","L","QS","SV","HLD","H","ER","HR","SO","BB","WHIP","K/9","BB/9","ERA","FIP","-1","WAR","RA9-WAR","-1","ADP","playerid"
"Fraudy Maldonado","MIL","0","1","1.0","0","0","0","0","0","1","1","0","1","1","2.25","5.06","10.17","7.19","7.55","","0.0","0.0","","999.0","sa3015400"
"Yonaiker Garcia","CLE","0","1","1.0","0","0","0","0","0","1","1","0","0","1","2.15","4.49","8.73","7.41","7.45","","0.0","0.0","","999.0","sa3008437"
"Martin Herrera","DET","0","1","1.0","0","0","0","0","0","1","1","0","0","1","2.16","4.09","8.81","7.32","7.35","","0.0","-0.1","","999.0","sa3007725"
"Carlos Reyes","","0","1","1.0","0","0","0","0","0","1","1","0","1","1","2.21","4.83","9.49","7.38","7.46","","0.0","0.0","","999.0","sa3009464"
"Daniel Cordero","","0","1","1.0","0","0","0","0","0","1","1","0","1","1","2.19","4.92","9.32","7.41","7.46","","0.0","0.0","","999.0","sa3016002"
"Sebastian Perrone","NYY","0","1","1.0","0","0","0","0","0","1","1","0","1","1","2.13","5.09","8.85","7.18","7.36","","0.0","-0.1","","999.0","sa3017038"
"Juan Soto","HOU","0","1","1.0","0","0","0","0","0","1","1","0","1","1","2.11","4.74","8.51","7.31","7.38","","0.0","-0.1","","999.0","sa3016025"
"Daniel Jean","ARI","0","1","1.0","0","0","0","0","0","1","1","0","1","1","2.24","4.73","9.86","7.20","7.46","","0.0","0.0","","999.0","sa3016039"
"Danny Moreno","MIN","0","1","1.0","0","0","0","0","0","1","1","0","0","1","2.16","4.43","8.78","7.28","7.26","","0.0","-0.1","","999.0","sa3006615"
"Reinier Parra","SDP","0","1","1.0","0","0","0","0","0","1","1","0","1","1","2.18","4.67","9.44","7.30","7.55","","0.0","-0.1","","999.0","sa3015401"
"Tyler Cyr","OAK","0","48","48.0","2","2","0","0","6","44","21","5","45","22","1.38","8.44","4.08","3.94","4.06","","0.0","0.0","","999.0","18421"
"Christopher Vasquez","NYM","0","1","1.0","0","0","0","0","0","1","1","0","1","1","2.11","5.06","8.71","7.07","7.25","","0.0","-0.1","","999.0","sa3015218"
"Phili Silverio","MIL","0","1","1.0","0","0","0","0","0","1","1","0","1","1","2.21","5.03","9.69","7.39","7.57","","0.0","0.0","","999.0","sa3015389"
"Yoerison Cepeda","","0","1","1.0","0","0","0","0","0","1","1","0","1","1","2.19","4.65","9.23","7.41","7.47","","0.0","0.0","","999.0","sa3017953"
"Johan Figuereo","HOU","0","1","1.0","0","0","0","0","0","1","1","0","0","1","2.06","4.05","7.67","7.37","7.39","","0.0","-0.1","","999.0","sa3016525"
"Bryan Perez","HOU","0","1","1.0","0","0","0","0","0","1","1","0","1","1","2.15","4.96","9.02","7.30","7.39","","0.0","-0.1","","999.0","sa3017014"
"Tomy Sanchez","CHC","0","1","1.0","0","0","0","0","0","1","1","0","1","1","2.18","4.76","9.13","7.39","7.44","","0.0","0.0","","999.0","sa3016292"
"Marc Civit","TOR","0","1","1.0","0","0","0","0","0","1","1","0","1","1","2.21","4.82","9.79","7.19","7.56","","0.0","-0.1","","999.0","sa3009476"
"Joshua Paulina","","0","1","1.0","0","0","0","0","0","1","1","0","1","1","2.19","4.93","9.37","7.42","7.48","","0.0","0.0","","999.0","sa3015287"
"Hamlet Vasquez","MIL","0","1","1.0","0","0","0","0","0","1","1","0","1","1","2.19","4.52","9.19","7.42","7.48","","0.0","0.0","","999.0","sa3016851"
"Jose Chavez","MIL","0","1","1.0","0","0","0","0","0","1","1","0","1","1","2.20","4.82","9.34","7.43","7.48","","0.0","0.0","","999.0","sa3016815"
"Sean Doolittle","WSN","0","40","40.0","2","2","0","0","1","38","20","7","38","15","1.32","8.45","3.33","4.53","4.66","","0.0","0.0","","999.0","1581"
"Francisco Benitez","","0","1","1.0","0","0","0","0","0","1","1","0","0","1","2.19","4.47","9.15","7.44","7.48","","0.0","0.0","","999.0","sa3006071"
"Johangel Ramirez","HOU","0","1","1.0","0","0","0","0","0","1","1","0","0","1","2.08","4.30","8.06","7.34","7.40","","0.0","-0.1","","999.0","sa3009587"
"Zack Littell","","0","38","38.0","2","2","0","0","0","37","18","5","34","14","1.35","8.03","3.24","4.27","4.29","","0.0","0.0","","999.0","15823"
"Henry Morales","","0","1","1.0","0","0","0","0","0","1","1","0","0","1","2.21","4.35","9.22","7.45","7.50","","0.0","0.0","","999.0","sa3011691"
"Guillermo Villasmil","TOR","0","1","1.0","0","0","0","0","0","1","1","0","1","1","2.14","4.63","8.86","7.43","7.59","","0.0","-0.1","","999.0","sa3015215"
"Adrian Almonte","TBR","0","1","1.0","0","0","0","0","0","1","1","0","1","1","2.26","4.60","9.96","7.25","7.50","","0.0","0.0","","999.0","sa3016291"
"Jose Gonzalez","SFG","0","1","1.0","0","0","0","0","0","1","1","0","1","1","2.21","4.63","9.38","7.45","7.51","","0.0","0.0","","999.0","sa3016249"
"Jerald Cabrera","COL","0","1","1.0","0","0","0","0","0","1","1","0","0","1","2.18","4.42","8.96","7.48","7.51","","0.0","0.0","","999.0","sa3006388"
"Jason Bilous","CHW","0","14","14.0","1","1","0","0","1","13","7","2","14","7","1.41","8.73","4.24","4.40","4.54","","0.0","0.0","","999.0","sa875998"
"Brayan Ramirez","","0","1","1.0","0","0","0","0","0","1","1","0","1","1","2.20","4.63","9.24","7.50","7.53","","0.0","0.0","","999.0","sa3011439"
"Leury Gomez","CHC","0","1","1.0","0","0","0","0","0","1","1","0","1","1","2.18","4.60","9.17","7.46","7.53","","0.0","0.0","","999.0","sa3016224"
"Jhonny Jimenez","LAD","0","1","1.0","0","0","0","0","0","1","1","0","0","1","2.13","3.87","8.21","7.58","7.54","","0.0","0.0","","999.0","sa3016506"
"Wilkin Valdez","PIT","0","1","1.0","0","0","0","0","0","1","1","0","1","1","2.23","4.58","9.56","7.46","7.54","","0.0","0.0","","999.0","sa3009630"
"Michael Vilchez","LAD","0","1","1.0","0","0","0","0","0","1","1","0","0","1","2.20","4.33","9.10","7.50","7.54","","0.0","0.0","","999.0","sa3016605"
"Jose Alcila","","0","1","1.0","0","0","0","0","0","1","1","0","1","1","2.21","4.75","9.40","7.49","7.55","","0.0","0.0","","999.0","sa3016479"
"Frandy Cuevas","KCR","0","1","1.0","0","0","0","0","0","1","1","0","1","1","2.26","4.64","10.00","7.28","7.55","","0.0","0.0","","999.0","sa3009777"
"Jose Peraza","","0","1","1.0","0","0","0","0","0","1","1","0","1","1","2.22","4.88","9.53","7.51","7.56","","0.0","0.0","","999.0","sa3009594"
"Erick Bello","CHW","0","1","1.0","0","0","0","0","0","1","1","0","1","1","2.23","4.79","9.60","7.49","7.56","","0.0","0.0","","999.0","sa3015150"
"Brian Sierra","","0","1","1.0","0","0","0","0","0","1","1","0","0","1","2.20","4.47","9.25","7.50","7.56","","0.0","0.0","","999.0","sa3016042"
"Rafael Mendez","PIT","0","1","1.0","0","0","0","0","0","1","1","0","0","1","2.20","4.17","9.06","7.51","7.57","","0.0","0.0","","999.0","sa3015435"
"Carson Coleman","NYY","0","14","14.0","1","1","0","0","1","13","7","2","14","6","1.35","8.81","3.77","4.24","4.36","","0.0","0.0","","999.0","sa3014857"
"Fray Morelo","MIL","0","1","1.0","0","0","0","0","0","1","1","0","1","1","2.22","4.85","9.63","7.53","7.68","","0.0","0.0","","999.0","sa3009815"
"Brad Boxberger","CHC","0","61","61.0","3","3","0","2","13","58","30","8","59","26","1.36","8.78","3.78","4.35","4.34","","0.0","-0.1","","545.0","10133"
"Justin Martinez","ARI","0","24","24.0","1","1","0","0","1","23","12","3","23","12","1.46","8.56","4.43","4.35","4.28","","0.0","0.0","","999.0","sa3005864"
"Jean Lopez","TOR","0","1","1.0","0","0","0","0","0","1","1","0","0","1","2.17","4.37","8.97","7.51","7.67","","0.0","-0.1","","999.0","sa3015449"
"Roelmy Garcia","PIT","0","1","1.0","0","0","0","0","0","1","1","0","1","1","2.33","5.20","10.75","7.59","7.65","","0.0","0.0","","999.0","sa3015434"
"Wilfri Figuereo","","0","1","1.0","0","0","0","0","0","1","1","0","1","1","2.24","4.92","9.73","7.54","7.59","","0.0","0.0","","999.0","sa3011586"
"Daniel Robert","TEX","0","14","14.0","1","1","0","0","1","13","7","2","14","6","1.41","8.85","4.17","4.41","4.42","","0.0","0.0","","999.0","sa3009856"
"Janer Feliciano","COL","0","1","1.0","0","0","0","0","0","1","1","0","1","1","2.22","4.72","9.51","7.54","7.59","","0.0","0.0","","999.0","sa3008698"
"Carson Spiers","CIN","5","5","28.0","1","2","1","0","0","32","18","6","19","10","1.53","6.22","3.39","5.79","5.62","","0.0","0.0","","999.0","sa3014863"
"Luis Bellorin","","0","1","1.0","0","0","0","0","0","1","1","0","0","1","2.22","4.27","9.31","7.54","7.60","","0.0","0.0","","999.0","sa3015958"
"Ronni Montero","","0","1","1.0","0","0","0","0","0","1","1","0","1","1","2.23","4.52","9.53","7.55","7.60","","0.0","0.0","","999.0","sa3009789"
"Leandro Castillo","SFG","0","1","1.0","0","0","0","0","0","1","1","0","1","1","2.22","4.62","9.49","7.54","7.60","","0.0","0.0","","999.0","sa3016709"
"Jayson Schroeder","","0","1","1.0","0","0","0","0","0","1","1","0","1","1","2.24","5.24","10.02","7.47","7.60","","0.0","0.0","","999.0","sa3008356"
"Luis Brito","PIT","0","1","1.0","0","0","0","0","0","1","1","0","0","1","2.26","4.40","9.92","7.37","7.60","","0.0","0.0","","999.0","sa3016597"
"Willy De Paula","OAK","0","1","1.0","0","0","0","0","0","1","1","0","0","1","2.24","4.44","9.51","7.55","7.61","","0.0","0.0","","999.0","sa3011842"
"Yonfi Rodriguez","BOS","0","1","1.0","0","0","0","0","0","1","1","0","0","1","2.23","4.40","9.47","7.57","7.62","","0.0","0.0","","999.0","sa3017693"
"Paxton Schultz","TOR","0","8","8.0","0","0","0","0","1","8","4","1","6","3","1.39","7.21","3.45","4.52","4.68","","0.0","0.0","","999.0","sa3010626"
"Robin De Jesus","TOR","0","1","1.0","0","0","0","0","0","1","1","0","1","1","2.21","4.66","9.32","7.60","7.62","","0.0","0.0","","999.0","sa3016261"
"Waldin Rodriguez","MIL","0","1","1.0","0","0","0","0","0","1","1","0","1","1","2.23","4.78","9.60","7.57","7.62","","0.0","0.0","","999.0","sa3016773"
"Cesar Soto","BOS","0","1","1.0","0","0","0","0","0","1","1","0","0","1","2.23","4.25","9.44","7.57","7.63","","0.0","0.0","","999.0","sa3015955"
"Jan Caraballo","SFG","0","1","1.0","0","0","0","0","0","1","1","0","0","1","2.24","4.25","9.45","7.60","7.65","","0.0","0.0","","999.0","sa3015485"
"Omar Hernandez","BAL","0","1","1.0","0","0","0","0","0","1","1","0","1","1","2.21","4.77","9.67","7.05","7.41","","0.0","-0.1","","999.0","sa3016060"
"Erick Caines","","0","1","1.0","0","0","0","0","0","1","1","0","0","1","2.25","4.46","9.63","7.61","7.66","","0.0","0.0","","999.0","sa3017006"
"Darlin Diaz","PIT","0","1","1.0","0","0","0","0","0","1","1","0","0","1","2.21","4.35","9.23","7.64","7.66","","0.0","0.0","","999.0","sa3016257"
"Marcos Rodriguez","NYM","0","1","1.0","0","0","0","0","0","1","1","0","1","1","2.28","4.89","10.33","7.40","7.66","","0.0","0.0","","999.0","sa3016068"
"Gerardo Hernandez","MIA","0","1","1.0","0","0","0","0","0","1","1","0","0","1","2.25","4.28","9.53","7.63","7.67","","0.0","0.0","","999.0","sa3016253"
"Fernando Costume","TBR","0","1","1.0","0","0","0","0","0","1","1","0","1","1","2.27","4.72","10.00","7.59","7.67","","0.0","0.0","","999.0","sa3017211"
"Luis Martinez","KCR","0","1","1.0","0","0","0","0","0","1","1","0","1","1","2.31","4.91","10.65","7.38","7.69","","0.0","0.0","","999.0","sa3016041"
"Freilyn De Pena","","0","1","1.0","0","0","0","0","0","1","1","0","1","1","2.24","4.62","9.69","7.63","7.69","","0.0","0.0","","999.0","sa3016024"
"Joel Asencio","SDP","0","1","1.0","0","0","0","0","0","1","1","0","1","1","2.25","4.63","9.72","7.64","7.70","","0.0","0.0","","999.0","sa3016618"
"Orlando Fulgencio","","0","1","1.0","0","0","0","0","0","1","1","0","1","1","2.28","4.52","10.04","7.63","7.72","","0.0","0.0","","999.0","sa3010810"
"Wilmer A. Fenelon","DET","0","1","1.0","0","0","0","0","0","1","1","0","0","1","2.25","4.33","9.79","7.56","7.62","","0.0","-0.1","","999.0","sa3015272"
"Jordy Andujar","TBR","0","1","1.0","0","0","0","0","0","1","1","0","1","1","2.26","4.84","9.85","7.72","7.74","","0.0","0.0","","999.0","sa3016752"
"Fraimin Marte","CHC","0","1","1.0","0","0","0","0","0","1","1","0","1","1","2.23","4.60","9.50","7.70","7.74","","0.0","0.0","","999.0","sa3015462"
"Elchero Francisca","BAL","0","1","1.0","0","0","0","0","0","1","1","0","1","1","2.14","4.65","8.83","7.35","7.51","","0.0","-0.1","","999.0","sa3016054"
"Samuel Fabian","STL","0","1","1.0","0","0","0","0","0","1","1","0","0","1","2.27","4.24","9.75","7.70","7.75","","0.0","0.0","","999.0","sa3016711"
"Wilker Cubillan","ATL","0","1","1.0","0","0","0","0","0","1","1","0","1","1","2.29","4.87","9.89","7.72","7.62","","0.0","0.0","","999.0","sa3015332"
"Juan Severino","STL","0","1","1.0","0","0","0","0","0","1","1","0","0","1","2.27","4.38","9.81","7.74","7.79","","0.0","0.0","","999.0","sa3016290"
"Elvis Polanco","BAL","0","1","1.0","0","0","0","0","0","1","1","0","1","1","2.29","4.78","10.39","7.16","7.56","","0.0","-0.1","","999.0","sa3015484"
"Danny Subero","HOU","0","1","1.0","0","0","0","0","0","1","1","0","1","1","2.21","4.77","9.46","7.63","7.72","","0.0","-0.1","","999.0","sa3010792"
"Joel Baez","DET","0","1","1.0","0","0","0","0","0","1","1","0","0","1","2.25","4.06","9.59","7.70","7.69","","0.0","-0.1","","999.0","sa3015289"
"Israel Mateo","TBR","0","1","1.0","0","0","0","0","0","1","1","0","1","1","2.18","4.85","9.38","7.29","7.46","","0.0","-0.1","","999.0","sa3015976"
"Oliver Lopez","","0","1","1.0","0","0","0","0","0","1","1","0","1","1","2.30","4.61","10.18","7.79","7.84","","0.0","0.0","","999.0","sa3009249"
"Jesus Cruz","","0","12","12.0","1","1","0","0","1","12","6","2","12","6","1.45","8.64","4.33","4.63","4.62","","0.0","-0.1","","999.0","20042"
"Juan Rodriguez","TBR","0","1","1.0","0","0","0","0","0","1","1","0","1","1","2.18","4.89","9.46","7.32","7.51","","0.0","-0.1","","999.0","sa3016615"
"Cam Sanders","CHC","0","14","14.0","1","1","0","0","1","13","7","2","13","6","1.40","8.55","4.15","4.37","4.46","","0.0","0.0","","999.0","sa3008067"
"Wilfredo Cordero","TEX","0","1","1.0","0","0","0","0","0","1","1","0","1","1","2.35","4.66","10.68","7.81","7.91","","0.0","0.0","","999.0","sa3016529"
"Jimmy Yacabonis","NYM","0","14","14.0","1","1","0","0","1","13","6","2","14","6","1.35","8.79","3.70","4.15","4.23","","0.0","0.0","","999.0","15157"
"Julio Teheran","","5","5","27.0","1","2","2","0","0","28","16","5","20","12","1.49","6.77","3.92","5.27","5.36","","0.0","-0.1","","999.0","6797"
"Samuel Cruz","TBR","0","1","1.0","0","0","0","0","0","1","1","0","1","1","2.22","4.78","9.77","7.42","7.62","","0.0","-0.1","","999.0","sa3009741"
"Wily Peralta","","0","43","43.0","2","2","0","0","0","43","20","5","37","17","1.40","7.78","3.62","4.17","4.21","","0.0","0.0","","999.0","7738"
"Yonatan Pineda","BAL","0","1","1.0","0","0","0","0","0","1","1","0","1","1","2.27","4.81","10.00","7.63","7.77","","0.0","-0.1","","999.0","sa3015471"
"Bryant Capellan","CLE","0","1","1.0","0","0","0","0","0","1","1","0","0","1","2.34","4.24","10.37","8.00","8.03","","0.0","0.0","","999.0","sa3016943"
"Freddy Pacheco","STL","0","16","16.0","1","1","0","0","1","14","8","2","16","8","1.38","8.84","4.27","4.24","4.42","","0.0","0.0","","999.0","sa3006164"
"Dayeison Arias","SEA","0","10","10.0","0","1","0","0","1","9","5","1","10","4","1.33","9.01","3.87","4.23","4.41","","0.0","0.0","","999.0","sa3002812"
"Reyson Santos","","0","1","1.0","0","0","0","0","0","1","1","0","0","1","2.33","4.37","10.30","8.08","8.07","","0.0","0.0","","999.0","sa3015982"
"Jacob Barnes","","0","33","33.0","2","2","0","0","0","33","16","4","29","13","1.39","7.95","3.51","4.26","4.23","","0.0","0.0","","999.0","12323"
"Remy Cesar","","0","1","1.0","0","0","0","0","0","1","1","0","0","1","2.36","4.42","10.65","8.01","8.08","","0.0","0.0","","999.0","sa3016294"
"David Olivo","CHC","0","1","1.0","0","0","0","0","0","1","1","0","0","1","2.37","4.24","10.62","8.06","8.08","","0.0","0.0","","999.0","sa3016048"
"Eurys Martich","HOU","0","1","1.0","0","0","0","0","0","1","1","0","1","1","2.37","5.11","11.16","7.86","8.03","","0.0","-0.1","","999.0","sa3015933"
"Alex Colomé","","0","60","60.0","3","3","0","0","0","62","28","7","50","23","1.42","7.47","3.50","4.26","4.18","","0.0","-0.1","","999.0","6661"
"Adam Scott","CLE","0","28","28.0","1","1","0","0","1","26","13","3","26","12","1.38","8.33","3.95","4.06","4.29","","0.0","0.0","","999.0","sa3006826"
"Dielmon Urena","CLE","0","1","1.0","0","0","0","0","0","1","1","0","1","1","2.41","4.55","11.17","8.10","8.18","","0.0","0.0","","999.0","sa3016485"
"Hans Crouse","PHI","0","10","10.0","0","1","0","0","1","10","5","2","9","4","1.38","8.31","3.73","4.67","4.74","","0.0","-0.1","","999.0","22192"
"Norge Ruiz","OAK","0","10","10.0","0","1","0","0","1","10","5","1","8","4","1.39","7.09","3.44","4.27","4.32","","0.0","0.0","","999.0","19580"
"Chase De Jong","PIT","0","65","65.0","3","3","0","1","15","64","33","10","61","26","1.38","8.39","3.55","4.56","4.51","","0.0","-0.2","","999.0","15036"
"Devin Sweet","SEA","0","12","12.0","1","1","0","0","1","11","6","2","11","4","1.31","8.18","3.26","4.22","4.38","","0.0","0.0","","999.0","sa3008340"
"Nick Vespi","BAL","0","46","46.0","2","2","0","0","1","43","20","6","44","17","1.32","8.53","3.35","3.91","4.05","","0.0","0.1","","999.0","21093"
"Jeff Hoffman","","0","45","45.0","2","2","0","0","0","43","22","7","43","19","1.38","8.53","3.75","4.47","4.51","","0.0","-0.1","","999.0","17432"
"Seth Elledge","ATL","0","34","34.0","2","2","0","0","1","32","16","5","34","14","1.38","9.00","3.81","4.33","4.24","","0.0","0.0","","999.0","19766"
"Drew Strotman","SFG","0","10","10.0","0","1","0","0","1","10","5","1","8","5","1.50","7.47","4.34","4.54","4.49","","0.0","0.0","","999.0","sa3004584"
"Michael Plassmeyer","PHI","3","27","42.0","2","2","1","0","1","43","21","7","35","13","1.32","7.35","2.77","4.51","4.69","","0.0","0.0","","999.0","23191"
"Trevor Brigden","TBR","0","20","20.0","1","1","0","0","1","19","9","3","19","6","1.26","8.57","2.92","4.14","4.22","","0.0","-0.1","","999.0","sa3011481"
"Guillermo Zuniga","STL","0","10","10.0","0","0","0","0","1","10","5","1","9","5","1.42","7.87","4.15","4.46","4.62","","-0.1","0.0","","999.0","sa945024"
"Justin Garza","LAA","0","22","22.0","1","1","0","0","1","21","11","3","21","10","1.42","8.76","4.20","4.47","4.53","","-0.1","-0.1","","999.0","19784"
"Jonathan Sprinkle","HOU","0","12","12.0","1","1","0","0","1","11","6","2","12","6","1.45","8.88","4.75","4.42","4.54","","-0.1","0.0","","999.0","sa3014792"
"Wil Crowe","PIT","0","68","68.0","3","3","0","2","13","66","32","8","63","28","1.39","8.38","3.77","4.29","4.25","","-0.1","0.0","","744.4","19800"
"Miguel Diaz","DET","0","20","20.0","1","1","0","0","1","20","10","2","18","9","1.41","7.93","3.94","4.28","4.30","","-0.1","0.0","","999.0","18815"
"Greg Weissert","NYY","0","44","44.0","2","2","0","0","1","40","20","5","46","19","1.35","9.31","3.95","4.05","4.13","","-0.1","0.0","","999.0","20375"
"Cade Smith","CLE","0","14","14.0","1","1","0","0","1","13","7","2","14","7","1.41","9.22","4.53","4.38","4.49","","-0.1","0.0","","999.0","sa3015086"
"Hobie Harris","WSN","0","16","16.0","1","1","0","0","1","16","8","2","14","8","1.45","7.88","4.24","4.61","4.70","","-0.1","-0.1","","999.0","sa876068"
"Brandon Bielak","HOU","2","40","47.0","2","2","1","0","1","46","23","6","41","18","1.37","7.93","3.44","4.35","4.35","","-0.1","-0.1","","999.0","19866"
"T.J. McFarland","","0","28","28.0","1","1","0","0","0","31","13","3","18","9","1.45","5.77","2.98","4.23","4.30","","-0.1","0.0","","999.0","3237"
"James Naile","STL","0","22","22.0","1","1","0","0","1","24","10","2","14","7","1.38","5.83","2.81","4.18","4.31","","-0.1","0.0","","999.0","18186"
"Ty Blach","","0","36","36.0","2","2","0","0","0","39","17","4","25","11","1.38","6.34","2.74","4.28","4.34","","-0.1","-0.1","","999.0","14361"
"A.J. Alexy","WSN","0","24","24.0","1","1","0","0","1","23","12","3","22","12","1.44","8.24","4.40","4.55","4.71","","-0.1","0.0","","999.0","22343"
"Vladimir Gutierrez","CIN","0","20","20.0","1","1","0","0","1","21","11","3","18","8","1.44","8.04","3.52","5.03","4.87","","-0.1","-0.1","","999.0","19278"
"Darren O'Day","","0","44","44.0","2","2","0","0","0","43","22","6","41","17","1.34","8.37","3.38","4.46","4.42","","-0.1","-0.1","","999.0","3321"
