"Name","Team","GS","G","IP","W","L","QS","SV","HLD","H","ER","HR","SO","BB","WHIP","K/9","BB/9","ERA","FIP","-1","WAR","RA9-WAR","-1","ADP","playerid"
"Emmanuel Duran","LAA","0","1","1.0","0","0","0","0","0","1","1","0","1","1","2.13","5.00","8.70","7.29","7.39","","0.0","0.0","","999.0","sa3005837"
"Jesus Cruz","","0","10","10.0","0","1","0","0","1","10","5","1","10","5","1.45","8.59","4.38","4.65","4.64","","0.0","-0.1","","999.0","20042"
"Franklin Corniel","NYY","0","1","1.0","0","0","0","0","0","1","1","0","1","1","2.14","4.89","8.95","7.12","7.22","","0.0","0.0","","999.0","sa3016481"
"Yohan Crispin","CHC","0","1","1.0","0","0","0","0","0","1","1","0","1","1","2.10","4.67","8.38","7.14","7.22","","0.0","0.0","","999.0","sa3015482"
"Chase De Jong","PIT","0","65","65.0","3","3","0","1","15","64","33","10","61","26","1.38","8.40","3.58","4.56","4.51","","0.0","-0.2","","999.0","15036"
"Michael Francisco","WSN","0","1","1.0","0","0","0","0","0","1","1","0","1","1","2.13","4.85","8.69","7.18","7.22","","0.0","0.0","","999.0","sa3011598"
"Eiker Huizi","DET","0","1","1.0","0","0","0","0","0","1","1","0","0","1","2.12","4.44","8.46","7.17","7.22","","0.0","0.0","","999.0","sa3007842"
"Andri Tavarez","TBR","0","1","1.0","0","0","0","0","0","1","1","0","1","1","2.07","5.22","8.81","6.47","6.88","","0.0","-0.1","","999.0","sa3016588"
"Gleiber Morales","CHC","0","1","1.0","0","0","0","0","0","1","1","0","0","1","2.10","4.38","8.16","7.22","7.20","","0.0","0.0","","999.0","sa3015991"
"Aneudis George","COL","0","1","1.0","0","0","0","0","0","1","1","0","1","1","2.12","4.55","8.57","7.16","7.23","","0.0","0.0","","999.0","sa3016514"
"Daniel Tillo","SFG","0","8","8.0","0","0","0","0","1","8","4","1","6","4","1.51","7.17","4.44","4.35","4.43","","0.0","0.0","","999.0","sa876284"
"Felix Polanco","CLE","0","1","1.0","0","0","0","0","0","1","1","0","1","1","2.11","4.73","8.59","7.06","7.23","","0.0","0.0","","999.0","sa3008709"
"Enoli Paredes","HOU","0","21","21.0","1","1","0","0","1","18","10","2","22","11","1.41","9.59","4.82","4.07","4.21","","0.0","0.0","","999.0","20447"
"Jhonny Gomez","KCR","0","1","1.0","0","0","0","0","0","1","1","0","1","1","2.13","4.51","8.56","7.19","7.23","","0.0","0.0","","999.0","sa3016268"
"Patricio Ress","PIT","0","1","1.0","0","0","0","0","0","1","1","0","0","1","2.07","4.15","7.81","7.26","7.24","","0.0","0.0","","999.0","sa3016206"
"Jose Gonzalez","OAK","0","1","1.0","0","0","0","0","0","1","1","0","1","1","2.12","4.72","8.56","7.18","7.24","","0.0","0.0","","999.0","sa3009473"
"Austin Adams","","0","34","34.0","2","2","0","0","0","30","16","4","37","16","1.37","9.69","4.28","4.22","4.21","","0.0","0.0","","999.0","13801"
"Albert Breton","CLE","0","1","1.0","0","0","0","0","0","1","1","0","0","1","2.07","4.34","7.93","7.25","7.24","","0.0","0.0","","999.0","sa3009995"
"Saul Garcia","NYM","0","1","1.0","0","0","0","0","0","1","1","0","1","1","2.05","5.16","8.21","6.94","7.06","","0.0","-0.1","","999.0","sa3017106"
"Tyler Statler","COL","0","1","1.0","0","0","0","0","0","1","1","0","0","1","2.27","4.14","8.46","8.49","7.77","","0.0","0.0","","999.0","sa3011537"
"Luis R. Reyes","CHC","0","1","1.0","0","0","0","0","0","1","1","0","1","1","2.16","4.86","9.09","7.15","7.25","","0.0","0.0","","999.0","sa3015507"
"Jose Rivas","DET","0","1","1.0","0","0","0","0","0","1","1","0","1","1","2.11","4.79","8.61","7.17","7.25","","0.0","0.0","","999.0","sa3009250"
"Francisco Lucumi","TOR","0","1","1.0","0","0","0","0","0","1","1","0","1","1","2.09","4.65","8.30","7.22","7.26","","0.0","0.0","","999.0","sa3015460"
"Scarlyn Lebron","CHC","0","1","1.0","0","0","0","0","0","1","1","0","1","1","2.16","4.61","8.98","7.16","7.26","","0.0","0.0","","999.0","sa3016277"
"Alejandro Gomez","NYY","0","1","1.0","0","0","0","0","0","1","1","0","1","1","2.12","5.03","8.76","7.18","7.26","","0.0","0.0","","999.0","sa3017618"
"Daniel Figueroa","CLE","0","1","1.0","0","0","0","0","0","1","1","0","1","1","2.13","4.65","8.69","7.21","7.27","","0.0","0.0","","999.0","sa3007900"
"Daniel Gonzalez","CHW","0","1","1.0","0","0","0","0","0","1","1","0","1","1","2.14","4.54","8.80","7.06","7.27","","0.0","0.0","","999.0","sa3015957"
"Mario Doble","","0","1","1.0","0","0","0","0","0","1","1","0","1","1","2.14","4.62","8.71","7.22","7.27","","0.0","0.0","","999.0","sa3009752"
"Miguel Diaz","PIT","0","1","1.0","0","0","0","0","0","1","1","0","1","1","2.17","4.65","9.04","7.36","7.36","","0.0","0.0","","999.0","sa3006972"
"Adauri Vicente","CLE","0","1","1.0","0","0","0","0","0","1","1","0","1","1","2.14","4.68","8.76","7.22","7.27","","0.0","0.0","","999.0","sa3008473"
"Michael Perdomo","","0","1","1.0","0","0","0","0","0","1","1","0","1","1","2.13","4.61","8.63","7.22","7.28","","0.0","0.0","","999.0","sa3015939"
"Enmanuel Pio","COL","0","1","1.0","0","0","0","0","0","1","1","0","0","1","2.13","4.43","8.51","7.24","7.28","","0.0","0.0","","999.0","sa3008490"
"Jesus Cruz","DET","0","1","1.0","0","0","0","0","0","1","1","0","1","1","2.13","4.55","8.72","7.15","7.17","","0.0","-0.1","","999.0","sa3008699"
"Jorge Ferrer","CHW","0","1","1.0","0","0","0","0","0","1","1","0","1","1","2.19","4.92","9.50","7.01","7.28","","0.0","0.0","","999.0","sa3005708"
"Pedro Rodriguez","NYY","0","1","1.0","0","0","0","0","0","1","1","0","1","1","2.19","4.90","9.49","7.03","7.28","","0.0","0.0","","999.0","sa3015962"
"Ronny Chalas","","0","1","1.0","0","0","0","0","0","1","1","0","1","1","2.15","4.86","8.94","7.20","7.29","","0.0","0.0","","999.0","sa3015970"
"Nolberto Henriquez","NYY","0","1","1.0","0","0","0","0","0","1","1","0","1","1","2.07","4.95","8.25","6.99","7.19","","0.0","-0.1","","999.0","sa3011137"
"Robert Cruz","CLE","0","1","1.0","0","0","0","0","0","1","1","0","0","1","2.05","4.00","7.50","7.32","7.29","","0.0","0.0","","999.0","sa3006390"
"Victor Villanueva","STL","0","1","1.0","0","0","0","0","0","1","1","0","0","1","2.10","4.45","8.55","7.02","7.21","","0.0","-0.1","","999.0","sa3008137"
"Brayner Sanchez","BAL","0","1","1.0","0","0","0","0","0","1","1","0","0","1","2.03","4.37","7.63","6.94","7.06","","0.0","-0.1","","999.0","sa3011366"
"Marlon Franco","SFG","0","1","1.0","0","0","0","0","0","1","1","0","1","1","2.12","4.51","8.49","7.27","7.30","","0.0","0.0","","999.0","sa3016242"
"Jefferson Lopez","CIN","0","1","1.0","0","0","0","0","0","1","1","0","1","1","2.20","5.07","8.95","7.92","7.76","","0.0","0.0","","999.0","sa3010375"
"Miguel Martinez","STL","0","1","1.0","0","0","0","0","0","1","1","0","1","1","2.14","5.10","9.03","7.23","7.31","","0.0","0.0","","999.0","sa3015445"
"Adrian Luna","SDP","0","1","1.0","0","0","0","0","0","1","1","0","0","1","2.08","4.31","8.30","7.20","7.39","","0.0","-0.1","","999.0","sa3015436"
"Jose Rojas","MIA","0","1","1.0","0","0","0","0","0","1","1","0","1","1","2.15","4.72","8.96","7.13","7.20","","0.0","-0.1","","999.0","sa3015473"
"Adolfo Bauza","","0","1","1.0","0","0","0","0","0","1","1","0","0","1","2.13","4.42","8.48","7.31","7.31","","0.0","0.0","","999.0","sa3006384"
"Francisco Crispin","BAL","0","1","1.0","0","0","0","0","0","1","1","0","0","1","2.11","4.17","8.11","7.35","7.31","","0.0","0.0","","999.0","sa3016200"
"Saul Alcala","PHI","0","1","1.0","0","0","0","0","0","1","1","0","1","1","2.13","4.61","8.69","7.25","7.32","","0.0","0.0","","999.0","sa3011880"
"Wilny Moron","COL","0","1","1.0","0","0","0","0","0","1","1","0","1","1","2.14","4.57","8.73","7.26","7.32","","0.0","0.0","","999.0","sa3011375"
"Humberto Jimenez","TBR","0","1","1.0","0","0","0","0","0","1","1","0","0","1","2.13","4.24","8.43","7.30","7.32","","0.0","0.0","","999.0","sa3016507"
"Kevin Ribon","NYM","0","1","1.0","0","0","0","0","0","1","1","0","1","1","2.08","4.61","8.27","6.96","7.13","","0.0","-0.1","","999.0","sa3015430"
"Pavel Duarte","SFG","0","1","1.0","0","0","0","0","0","1","1","0","1","1","2.16","4.67","9.14","7.10","7.32","","0.0","0.0","","999.0","sa3016014"
"Luis Villar","","0","1","1.0","0","0","0","0","0","1","1","0","1","1","2.16","4.83","9.14","7.11","7.32","","0.0","0.0","","999.0","sa3006496"
"Luis Gutierrez","SDP","0","1","1.0","0","0","0","0","0","1","1","0","0","1","2.17","4.32","9.33","6.97","7.40","","0.0","-0.1","","999.0","sa3016469"
"Americo Lugo","STL","0","1","1.0","0","0","0","0","0","1","1","0","0","1","2.10","4.42","8.63","7.02","7.25","","0.0","-0.1","","999.0","sa3011499"
"Gregory Baez","MIL","0","1","1.0","0","0","0","0","0","1","1","0","1","1","2.16","4.73","9.06","7.23","7.33","","0.0","0.0","","999.0","sa3016617"
"Luis Faringthon","PIT","0","1","1.0","0","0","0","0","0","1","1","0","1","1","2.16","4.75","9.02","7.24","7.33","","0.0","0.0","","999.0","sa3015944"
"Edwin Rodriguez","KCR","0","1","1.0","0","0","0","0","0","1","1","0","1","1","2.13","4.53","8.60","7.28","7.34","","0.0","0.0","","999.0","sa3016058"
"Victor Fransua","TBR","0","1","1.0","0","0","0","0","0","1","1","0","1","1","2.17","4.84","9.20","7.24","7.34","","0.0","0.0","","999.0","sa3016488"
"Dianye Florentino","TEX","0","1","1.0","0","0","0","0","0","1","1","0","1","1","2.15","4.72","8.90","7.25","7.35","","0.0","0.0","","999.0","sa3016252"
"Yonathan Ochoa","SFG","0","1","1.0","0","0","0","0","0","1","1","0","1","1","2.13","4.62","8.59","7.31","7.35","","0.0","0.0","","999.0","sa3016250"
"Jesus Clode","PIT","0","1","1.0","0","0","0","0","0","1","1","0","1","1","2.14","4.58","8.70","7.29","7.35","","0.0","0.0","","999.0","sa3015491"
"Stiwar Adames","","0","1","1.0","0","0","0","0","0","1","1","0","0","1","2.18","4.32","9.14","7.09","7.35","","0.0","0.0","","999.0","sa3015980"
"Jimmy Yacabonis","NYM","0","12","12.0","1","1","0","0","1","11","6","2","12","5","1.36","8.76","3.75","4.19","4.25","","0.0","0.0","","999.0","15157"
"Anthony Martinez","","0","1","1.0","0","0","0","0","0","1","1","0","1","1","2.15","4.88","9.04","7.26","7.35","","0.0","0.0","","999.0","sa3016239"
"J.P. Feyereisen","TBR","0","18","18.0","1","1","0","0","1","17","8","2","17","8","1.35","8.54","3.83","4.22","4.37","","0.0","-0.1","","999.0","16610"
"Jogly Garcia","BOS","0","1","1.0","0","0","0","0","0","1","1","0","0","1","2.14","4.24","8.52","7.35","7.35","","0.0","0.0","","999.0","sa3017898"
"Dailoui Abad","LAD","0","1","1.0","0","0","0","0","0","1","1","0","0","1","2.15","4.11","8.61","7.28","7.35","","0.0","0.0","","999.0","sa3016027"
"Eliecer Romero","PIT","0","1","1.0","0","0","0","0","0","1","1","0","0","1","2.16","4.49","8.83","7.50","7.44","","0.0","0.0","","999.0","sa3015945"
"Luis Baldiris","MIA","0","1","1.0","0","0","0","0","0","1","1","0","1","1","2.20","5.22","9.83","6.98","7.25","","0.0","-0.1","","999.0","sa3016814"
"Isaac Rudecindo","COL","0","1","1.0","0","0","0","0","0","1","1","0","1","1","2.16","4.83","9.00","7.32","7.36","","0.0","0.0","","999.0","sa3011377"
"Edgar Castro","TOR","0","1","1.0","0","0","0","0","0","1","1","0","1","1","2.15","4.90","9.00","7.28","7.44","","0.0","-0.1","","999.0","sa3008717"
"Jose Garces","PIT","0","1","1.0","0","0","0","0","0","1","1","0","1","1","2.23","4.63","9.55","7.43","7.45","","0.0","0.0","","999.0","sa3015490"
"Jonaiker Palacios","NYM","0","1","1.0","0","0","0","0","0","1","1","0","1","1","2.11","4.99","8.71","6.99","7.17","","0.0","-0.1","","999.0","sa3015428"
"Felix Cabrera","LAD","0","1","1.0","0","0","0","0","0","1","1","0","0","1","2.22","4.38","9.54","7.08","7.37","","0.0","0.0","","999.0","sa3016496"
"Orlando Barrios","TBR","0","1","1.0","0","0","0","0","0","1","1","0","0","1","2.00","4.38","7.51","6.88","7.02","","0.0","-0.1","","999.0","sa3009598"
"Jose Andujar","HOU","0","1","1.0","0","0","0","0","0","1","1","0","1","1","2.12","4.90","8.67","7.36","7.37","","0.0","0.0","","999.0","sa3016007"
"Sean Doolittle","WSN","0","44","44.0","2","2","0","0","1","42","22","7","41","16","1.32","8.47","3.33","4.52","4.65","","0.0","0.0","","999.0","1581"
"Carlos Lopez","SFG","0","1","1.0","0","0","0","0","0","1","1","0","1","1","2.22","4.99","9.82","7.09","7.37","","0.0","0.0","","999.0","sa3015987"
"Nelson Cuevas","MIL","0","1","1.0","0","0","0","0","0","1","1","0","1","1","2.15","4.59","8.81","7.29","7.37","","0.0","0.0","","999.0","sa3009526"
"Bruno Lopez","STL","0","1","1.0","0","0","0","0","0","1","1","0","1","1","2.14","4.70","8.82","7.30","7.37","","0.0","0.0","","999.0","sa3015999"
"Bienvenido Polanco","CLE","0","1","1.0","0","0","0","0","0","1","1","0","1","1","2.13","4.59","8.55","7.34","7.38","","0.0","0.0","","999.0","sa3015969"
"Raimund Uzcategui","TBR","0","1","1.0","0","0","0","0","0","1","1","0","0","1","2.17","4.42","8.87","7.32","7.38","","0.0","0.0","","999.0","sa3016237"
"Jordany Vasquez","BAL","0","1","1.0","0","0","0","0","0","1","1","0","1","1","2.08","4.66","8.18","7.02","7.14","","0.0","-0.1","","999.0","sa3008728"
"Jason Bonilla","SFG","0","1","1.0","0","0","0","0","0","1","1","0","1","1","2.16","5.19","9.11","7.22","7.12","","0.0","-0.1","","999.0","sa3009723"
"Randel Clemente","STL","0","1","1.0","0","0","0","0","0","1","1","0","0","1","2.14","4.42","9.01","7.01","7.30","","0.0","-0.1","","999.0","sa3016003"
"Dahan Batista","CLE","0","1","1.0","0","0","0","0","0","1","1","0","0","1","2.14","4.25","8.43","7.40","7.39","","0.0","0.0","","999.0","sa3009261"
"Diego Linares","PHI","0","1","1.0","0","0","0","0","0","1","1","0","1","1","2.13","4.63","8.69","7.34","7.39","","0.0","0.0","","999.0","sa3016844"
"Jesus Jimenez","ARI","0","1","1.0","0","0","0","0","0","1","1","0","0","1","2.16","4.33","8.81","7.34","7.39","","0.0","0.0","","999.0","sa3016266"
"Welington Quintero","CHC","0","1","1.0","0","0","0","0","0","1","1","0","0","1","2.14","4.38","8.63","7.36","7.40","","0.0","0.0","","999.0","sa3016047"
"Yorvi Pirela","ATL","0","1","1.0","0","0","0","0","0","1","1","0","0","1","2.12","4.23","8.28","7.39","7.40","","0.0","0.0","","999.0","sa3019163"
"Irving Medina","","0","1","1.0","0","0","0","0","0","1","1","0","0","1","2.15","4.40","8.67","7.36","7.40","","0.0","0.0","","999.0","sa3015419"
"Dikember Sanchez","MIL","0","1","1.0","0","0","0","0","0","1","1","0","0","1","2.21","4.48","9.42","7.27","7.40","","0.0","0.0","","999.0","sa3016033"
"Samuel Dario","MIL","0","1","1.0","0","0","0","0","0","1","1","0","1","1","2.17","4.68","9.07","7.34","7.40","","0.0","0.0","","999.0","sa3015388"
"Henry Nunez","BOS","0","1","1.0","0","0","0","0","0","1","1","0","1","1","2.16","5.35","8.97","7.57","7.31","","0.0","0.0","","999.0","sa3015371"
"Luis Diaz","ARI","0","1","1.0","0","0","0","0","0","1","1","0","1","1","2.19","4.94","9.35","7.33","7.41","","0.0","0.0","","999.0","sa3015146"
"Luis Rodriguez","NYM","0","1","1.0","0","0","0","0","0","1","1","0","1","1","2.11","5.34","8.86","7.02","7.21","","0.0","-0.1","","999.0","sa3016064"
"Stiven Almanzar","MIA","0","1","1.0","0","0","0","0","0","1","1","0","1","1","2.15","4.67","8.94","7.26","7.29","","0.0","-0.1","","999.0","sa3015351"
"Omar Yanez","STL","0","1","1.0","0","0","0","0","0","1","1","0","1","1","2.19","4.78","9.30","7.34","7.41","","0.0","0.0","","999.0","sa3015977"
"Jose Estrada","","0","1","1.0","0","0","0","0","0","1","1","0","1","1","2.19","4.88","9.33","7.32","7.41","","0.0","0.0","","999.0","sa3017101"
"Pedro Santillan","LAD","0","1","1.0","0","0","0","0","0","1","1","0","0","1","2.18","4.15","8.95","7.33","7.42","","0.0","0.0","","999.0","sa3015493"
"Carlos Hinestroza","CHW","0","1","1.0","0","0","0","0","0","1","1","0","0","1","2.16","4.38","8.78","7.38","7.42","","0.0","0.0","","999.0","sa3015503"
"Luis Yepez","SFG","0","1","1.0","0","0","0","0","0","1","1","0","1","1","2.16","4.60","8.87","7.38","7.42","","0.0","0.0","","999.0","sa3015442"
"Junior Castillo","MIL","0","1","1.0","0","0","0","0","0","1","1","0","0","1","2.19","4.48","9.33","7.19","7.42","","0.0","0.0","","999.0","sa3016522"
"Elian Almanzar","CHC","0","1","1.0","0","0","0","0","0","1","1","0","1","1","2.22","4.83","9.60","7.33","7.39","","0.0","0.0","","999.0","sa3011678"
"Luis C Gonzalez","PIT","0","1","1.0","0","0","0","0","0","1","1","0","1","1","2.19","4.67","9.45","7.17","7.42","","0.0","0.0","","999.0","sa3016499"
"Felipito Santos","CLE","0","1","1.0","0","0","0","0","0","1","1","0","0","1","2.19","4.44","9.15","7.34","7.42","","0.0","0.0","","999.0","sa3010805"
"Giovahniey German","","0","1","1.0","0","0","0","0","0","1","1","0","1","1","2.20","4.83","9.36","7.35","7.43","","0.0","0.0","","999.0","sa3007843"
"Adrian Rodriguez","CLE","0","1","1.0","0","0","0","0","0","1","1","0","1","1","2.16","4.56","8.84","7.40","7.43","","0.0","0.0","","999.0","sa3011577"
"Franyer Duarte","MIA","0","1","1.0","0","0","0","0","0","1","1","0","0","1","2.16","4.30","8.90","7.24","7.32","","0.0","-0.1","","999.0","sa3017318"
"Cristian Rojas","CHC","0","1","1.0","0","0","0","0","0","1","1","0","1","1","2.16","4.92","9.01","7.39","7.41","","0.0","0.0","","999.0","sa3015505"
"Victor Basora","ARI","0","1","1.0","0","0","0","0","0","1","1","0","1","1","2.16","4.54","8.91","7.39","7.44","","0.0","0.0","","999.0","sa3016219"
"Anyelo Ovando","SEA","0","1","1.0","0","0","0","0","0","1","1","0","1","1","2.18","5.08","9.38","7.36","7.44","","0.0","0.0","","999.0","sa3015996"
"Abraham Calzadilla","ARI","0","1","1.0","0","0","0","0","0","1","1","0","1","1","2.17","4.85","9.06","7.40","7.44","","0.0","0.0","","999.0","sa3011808"
"Yon Landaeta","MIN","0","1","1.0","0","0","0","0","0","1","1","0","1","1","2.20","5.44","9.68","7.22","7.25","","0.0","-0.1","","999.0","sa3016238"
"Samuel Mejia","TBR","0","1","1.0","0","0","0","0","0","1","1","0","1","1","2.05","4.76","8.16","6.92","7.09","","0.0","-0.1","","999.0","sa3016475"
"Pedro Figueroa","BAL","0","1","1.0","0","0","0","0","0","1","1","0","1","1","2.22","4.87","9.59","7.35","7.45","","0.0","0.0","","999.0","sa3016293"
"Jemir Leal","KCR","0","1","1.0","0","0","0","0","0","1","1","0","0","1","2.18","4.24","8.86","7.42","7.45","","0.0","0.0","","999.0","sa3016202"
"Raul Mendoza","","0","1","1.0","0","0","0","0","0","1","1","0","1","1","2.17","4.58","8.94","7.41","7.45","","0.0","0.0","","999.0","sa3011804"
"Fraudy Maldonado","MIL","0","1","1.0","0","0","0","0","0","1","1","0","1","1","2.24","5.12","10.10","7.15","7.52","","0.0","0.0","","999.0","sa3015400"
"Yonaiker Garcia","CLE","0","1","1.0","0","0","0","0","0","1","1","0","0","1","2.15","4.48","8.73","7.41","7.45","","0.0","0.0","","999.0","sa3008437"
"Zack Littell","","0","38","38.0","2","2","0","0","0","37","18","5","34","14","1.35","8.03","3.25","4.27","4.29","","0.0","0.0","","999.0","15823"
"Martin Herrera","DET","0","1","1.0","0","0","0","0","0","1","1","0","0","1","2.16","4.08","8.81","7.32","7.35","","0.0","-0.1","","999.0","sa3007725"
"Tanner Burns","CLE","0","8","8.0","0","0","0","0","1","8","4","1","7","3","1.37","8.05","3.66","4.45","4.58","","0.0","0.0","","999.0","sa3014451"
"Carlos Reyes","","0","1","1.0","0","0","0","0","0","1","1","0","1","1","2.21","4.83","9.50","7.38","7.46","","0.0","0.0","","999.0","sa3009464"
"Daniel Cordero","","0","1","1.0","0","0","0","0","0","1","1","0","1","1","2.19","4.92","9.32","7.41","7.46","","0.0","0.0","","999.0","sa3016002"
"Sebastian Perrone","NYY","0","1","1.0","0","0","0","0","0","1","1","0","1","1","2.13","5.10","8.85","7.17","7.36","","0.0","-0.1","","999.0","sa3017038"
"Juan Soto","HOU","0","1","1.0","0","0","0","0","0","1","1","0","1","1","2.11","4.74","8.51","7.31","7.38","","0.0","-0.1","","999.0","sa3016025"
"Daniel Jean","ARI","0","1","1.0","0","0","0","0","0","1","1","0","1","1","2.24","4.72","9.86","7.20","7.46","","0.0","0.0","","999.0","sa3016039"
"Danny Moreno","MIN","0","1","1.0","0","0","0","0","0","1","1","0","0","1","2.16","4.41","8.80","7.30","7.28","","0.0","-0.1","","999.0","sa3006615"
"Reinier Parra","SDP","0","1","1.0","0","0","0","0","0","1","1","0","1","1","2.18","4.68","9.43","7.29","7.54","","0.0","-0.1","","999.0","sa3015401"
"Cole Winn","TEX","2","10","17.0","1","1","1","0","1","17","9","2","15","9","1.49","7.93","4.53","4.81","4.86","","0.0","-0.1","","999.0","sa3008662"
"Phili Silverio","MIL","0","1","1.0","0","0","0","0","0","1","1","0","1","1","2.20","5.09","9.63","7.34","7.54","","0.0","0.0","","999.0","sa3015389"
"Christopher Vasquez","NYM","0","1","1.0","0","0","0","0","0","1","1","0","1","1","2.12","5.00","8.78","7.13","7.28","","0.0","-0.1","","999.0","sa3015218"
"Yoerison Cepeda","NYM","0","1","1.0","0","0","0","0","0","1","1","0","1","1","2.19","4.65","9.23","7.41","7.47","","0.0","0.0","","999.0","sa3017953"
"Johan Figuereo","HOU","0","1","1.0","0","0","0","0","0","1","1","0","0","1","2.06","4.05","7.67","7.37","7.39","","0.0","-0.1","","999.0","sa3016525"
"Bryan Perez","HOU","0","1","1.0","0","0","0","0","0","1","1","0","1","1","2.15","4.96","9.02","7.29","7.39","","0.0","-0.1","","999.0","sa3017014"
"Joshua Paulina","","0","1","1.0","0","0","0","0","0","1","1","0","1","1","2.19","4.93","9.37","7.43","7.48","","0.0","0.0","","999.0","sa3015287"
"William Woods","NYM","0","14","14.0","1","1","0","0","1","13","6","2","14","6","1.36","8.75","3.79","4.18","4.23","","0.0","0.0","","999.0","25075"
"Hamlet Vasquez","MIL","0","1","1.0","0","0","0","0","0","1","1","0","1","1","2.20","4.52","9.20","7.42","7.48","","0.0","0.0","","999.0","sa3016851"
"Jose Chavez","MIL","0","1","1.0","0","0","0","0","0","1","1","0","1","1","2.20","4.81","9.35","7.43","7.48","","0.0","0.0","","999.0","sa3016815"
"Tomy Sanchez","CHC","0","1","1.0","0","0","0","0","0","1","1","0","1","1","2.19","4.75","9.16","7.45","7.46","","0.0","0.0","","999.0","sa3016292"
"Marc Civit","TOR","0","1","1.0","0","0","0","0","0","1","1","0","1","1","2.22","4.84","9.81","7.25","7.57","","0.0","-0.1","","999.0","sa3009476"
"Francisco Benitez","","0","1","1.0","0","0","0","0","0","1","1","0","0","1","2.20","4.47","9.16","7.44","7.49","","0.0","0.0","","999.0","sa3006071"
"Johangel Ramirez","HOU","0","1","1.0","0","0","0","0","0","1","1","0","0","1","2.08","4.30","8.06","7.34","7.40","","0.0","-0.1","","999.0","sa3009587"
"Henry Morales","","0","1","1.0","0","0","0","0","0","1","1","0","0","1","2.21","4.34","9.23","7.45","7.50","","0.0","0.0","","999.0","sa3011691"
"Adrian Almonte","TBR","0","1","1.0","0","0","0","0","0","1","1","0","1","1","2.26","4.60","9.96","7.25","7.51","","0.0","0.0","","999.0","sa3016291"
"Jose Gonzalez","SFG","0","1","1.0","0","0","0","0","0","1","1","0","1","1","2.21","4.62","9.38","7.45","7.51","","0.0","0.0","","999.0","sa3016249"
"Guillermo Villasmil","TOR","0","1","1.0","0","0","0","0","0","1","1","0","1","1","2.16","4.64","8.87","7.50","7.60","","0.0","-0.1","","999.0","sa3015215"
"Jerald Cabrera","COL","0","1","1.0","0","0","0","0","0","1","1","0","0","1","2.18","4.42","8.97","7.48","7.51","","0.0","0.0","","999.0","sa3006388"
"Leury Gomez","CHC","0","1","1.0","0","0","0","0","0","1","1","0","1","1","2.19","4.60","9.17","7.46","7.54","","0.0","0.0","","999.0","sa3016224"
"Jhonny Jimenez","LAD","0","1","1.0","0","0","0","0","0","1","1","0","0","1","2.13","3.87","8.22","7.58","7.54","","0.0","0.0","","999.0","sa3016506"
"Wilkin Valdez","PIT","0","1","1.0","0","0","0","0","0","1","1","0","1","1","2.23","4.57","9.56","7.46","7.54","","0.0","0.0","","999.0","sa3009630"
"T.J. Zeuch","","0","20","20.0","1","1","0","0","1","24","12","3","14","7","1.54","6.36","3.14","5.22","4.72","","0.0","0.0","","999.0","19269"
"Jason Bilous","CHW","0","14","14.0","1","1","0","0","1","13","7","2","14","7","1.42","8.74","4.25","4.41","4.54","","0.0","0.0","","999.0","sa875998"
"Michael Vilchez","LAD","0","1","1.0","0","0","0","0","0","1","1","0","0","1","2.20","4.32","9.10","7.50","7.55","","0.0","0.0","","999.0","sa3016605"
"Jose Alcila","","0","1","1.0","0","0","0","0","0","1","1","0","1","1","2.21","4.75","9.41","7.49","7.55","","0.0","0.0","","999.0","sa3016479"
"Jharel Cotton","","0","30","30.0","1","2","0","0","0","28","15","4","29","13","1.36","8.59","3.76","4.45","4.50","","0.0","-0.1","","999.0","13654"
"Frandy Cuevas","KCR","0","1","1.0","0","0","0","0","0","1","1","0","1","1","2.26","4.64","10.01","7.28","7.55","","0.0","0.0","","999.0","sa3009777"
"Jose Peraza","","0","1","1.0","0","0","0","0","0","1","1","0","1","1","2.22","4.87","9.54","7.51","7.56","","0.0","0.0","","999.0","sa3009594"
"Erick Bello","CHW","0","1","1.0","0","0","0","0","0","1","1","0","1","1","2.23","4.78","9.61","7.50","7.56","","0.0","0.0","","999.0","sa3015150"
"Brian Sierra","","0","1","1.0","0","0","0","0","0","1","1","0","0","1","2.20","4.46","9.26","7.50","7.56","","0.0","0.0","","999.0","sa3016042"
"Brayan Ramirez","STL","0","1","1.0","0","0","0","0","0","1","1","0","0","1","2.16","4.37","9.12","7.28","7.49","","0.0","-0.1","","999.0","sa3011439"
"Rafael Mendez","PIT","0","1","1.0","0","0","0","0","0","1","1","0","0","1","2.20","4.16","9.07","7.51","7.58","","0.0","0.0","","999.0","sa3015435"
"Fray Morelo","MIL","0","1","1.0","0","0","0","0","0","1","1","0","1","1","2.21","4.91","9.56","7.49","7.64","","0.0","0.0","","999.0","sa3009815"
"Roelmy Garcia","PIT","0","1","1.0","0","0","0","0","0","1","1","0","1","1","2.33","5.16","10.80","7.62","7.68","","0.0","0.0","","999.0","sa3015434"
"Wilfri Figuereo","","0","1","1.0","0","0","0","0","0","1","1","0","1","1","2.24","4.92","9.74","7.54","7.59","","0.0","0.0","","999.0","sa3011586"
"Janer Feliciano","COL","0","1","1.0","0","0","0","0","0","1","1","0","1","1","2.22","4.72","9.52","7.54","7.59","","0.0","0.0","","999.0","sa3008698"
